"#","Date Time, GMT-04:00","30cm, °C","20cm, °C"
4848,16-02-08 14:00:00,2.128,2.289
4849,16-02-08 15:00:00,2.155,2.423
4850,16-02-08 16:00:00,2.236,2.557
4851,16-02-08 17:00:00,2.289,2.664
4852,16-02-08 18:00:00,2.370,2.744
4853,16-02-08 19:00:00,2.423,2.770
4854,16-02-08 20:00:00,2.477,2.797
4855,16-02-08 21:00:00,2.530,2.744
4856,16-02-08 22:00:00,2.530,2.664
4857,16-02-08 23:00:00,2.530,2.584
4858,16-02-09 00:00:00,2.503,2.503
4859,16-02-09 01:00:00,2.503,2.396
4860,16-02-09 02:00:00,2.450,2.343
4861,16-02-09 03:00:00,2.423,2.262
4862,16-02-09 04:00:00,2.370,2.209
4863,16-02-09 05:00:00,2.343,2.155
4864,16-02-09 06:00:00,2.289,2.101
4865,16-02-09 07:00:00,2.262,2.047
4866,16-02-09 08:00:00,2.236,1.994
4867,16-02-09 09:00:00,2.209,1.967
4868,16-02-09 10:00:00,2.182,1.913
4869,16-02-09 11:00:00,2.128,1.886
4870,16-02-09 12:00:00,2.101,1.859
4871,16-02-09 13:00:00,2.074,1.859
4872,16-02-09 14:00:00,2.074,1.913
4873,16-02-09 15:00:00,2.074,1.940
4874,16-02-09 16:00:00,2.074,1.967
4875,16-02-09 17:00:00,2.074,1.967
4876,16-02-09 18:00:00,2.074,1.940
4877,16-02-09 19:00:00,2.074,1.886
4878,16-02-09 20:00:00,2.047,1.859
4879,16-02-09 21:00:00,2.021,1.832
4880,16-02-09 22:00:00,2.021,1.805
4881,16-02-09 23:00:00,1.994,1.751
4882,16-02-10 00:00:00,1.967,1.751
4883,16-02-10 01:00:00,1.940,1.724
4884,16-02-10 02:00:00,1.913,1.697
4885,16-02-10 03:00:00,1.913,1.670
4886,16-02-10 04:00:00,1.886,1.643
4887,16-02-10 05:00:00,1.886,1.643
4888,16-02-10 06:00:00,1.859,1.643
4889,16-02-10 07:00:00,1.859,1.615
4890,16-02-10 08:00:00,1.832,1.615
4891,16-02-10 09:00:00,1.832,1.588
4892,16-02-10 10:00:00,1.805,1.588
4893,16-02-10 11:00:00,1.805,1.561
4894,16-02-10 12:00:00,1.778,1.561
4895,16-02-10 13:00:00,1.778,1.561
4896,16-02-10 14:00:00,1.778,1.534
4897,16-02-10 15:00:00,1.751,1.534
4898,16-02-10 16:00:00,1.751,1.534
4899,16-02-10 17:00:00,1.724,1.507
4900,16-02-10 18:00:00,1.724,1.507
4901,16-02-10 19:00:00,1.724,1.507
4902,16-02-10 20:00:00,1.697,1.480
4903,16-02-10 21:00:00,1.697,1.480
4904,16-02-10 22:00:00,1.697,1.480
4905,16-02-10 23:00:00,1.670,1.453
4906,16-02-11 00:00:00,1.670,1.453
4907,16-02-11 01:00:00,1.670,1.425
4908,16-02-11 02:00:00,1.643,1.425
4909,16-02-11 03:00:00,1.643,1.425
4910,16-02-11 04:00:00,1.643,1.425
4911,16-02-11 05:00:00,1.615,1.398
4912,16-02-11 06:00:00,1.615,1.398
4913,16-02-11 07:00:00,1.615,1.398
4914,16-02-11 08:00:00,1.615,1.371
4915,16-02-11 09:00:00,1.588,1.371
4916,16-02-11 10:00:00,1.588,1.371
4917,16-02-11 11:00:00,1.588,1.344
4918,16-02-11 12:00:00,1.588,1.344
4919,16-02-11 13:00:00,1.561,1.344
4920,16-02-11 14:00:00,1.561,1.317
4921,16-02-11 15:00:00,1.561,1.317
4922,16-02-11 16:00:00,1.534,1.317
4923,16-02-11 17:00:00,1.534,1.317
4924,16-02-11 18:00:00,1.534,1.289
4925,16-02-11 19:00:00,1.534,1.289
4926,16-02-11 20:00:00,1.507,1.289
4927,16-02-11 21:00:00,1.507,1.289
4928,16-02-11 22:00:00,1.507,1.289
4929,16-02-11 23:00:00,1.507,1.289
4930,16-02-12 00:00:00,1.507,1.289
4931,16-02-12 01:00:00,1.507,1.289
4932,16-02-12 02:00:00,1.480,1.289
4933,16-02-12 03:00:00,1.480,1.262
4934,16-02-12 04:00:00,1.480,1.262
4935,16-02-12 05:00:00,1.480,1.262
4936,16-02-12 06:00:00,1.480,1.262
4937,16-02-12 07:00:00,1.480,1.262
4938,16-02-12 08:00:00,1.480,1.262
4939,16-02-12 09:00:00,1.480,1.262
4940,16-02-12 10:00:00,1.480,1.262
4941,16-02-12 11:00:00,1.480,1.262
4942,16-02-12 12:00:00,1.453,1.262
4943,16-02-12 13:00:00,1.453,1.262
4944,16-02-12 14:00:00,1.453,1.262
4945,16-02-12 15:00:00,1.453,1.262
4946,16-02-12 16:00:00,1.453,1.262
4947,16-02-12 17:00:00,1.453,1.262
4948,16-02-12 18:00:00,1.453,1.262
4949,16-02-12 19:00:00,1.453,1.262
4950,16-02-12 20:00:00,1.453,1.262
4951,16-02-12 21:00:00,1.453,1.262
4952,16-02-12 22:00:00,1.425,1.235
4953,16-02-12 23:00:00,1.425,1.235
4954,16-02-13 00:00:00,1.425,1.235
4955,16-02-13 01:00:00,1.425,1.235
4956,16-02-13 02:00:00,1.425,1.235
4957,16-02-13 03:00:00,1.425,1.235
4958,16-02-13 04:00:00,1.425,1.235
4959,16-02-13 05:00:00,1.425,1.235
4960,16-02-13 06:00:00,1.425,1.235
4961,16-02-13 07:00:00,1.425,1.235
4962,16-02-13 08:00:00,1.425,1.235
4963,16-02-13 09:00:00,1.425,1.235
4964,16-02-13 10:00:00,1.425,1.235
4965,16-02-13 11:00:00,1.425,1.235
4966,16-02-13 12:00:00,1.425,1.235
4967,16-02-13 13:00:00,1.425,1.235
4968,16-02-13 14:00:00,1.425,1.235
4969,16-02-13 15:00:00,1.425,1.235
4970,16-02-13 16:00:00,1.398,1.235
4971,16-02-13 17:00:00,1.398,1.235
4972,16-02-13 18:00:00,1.398,1.235
4973,16-02-13 19:00:00,1.398,1.235
4974,16-02-13 20:00:00,1.398,1.235
4975,16-02-13 21:00:00,1.398,1.208
4976,16-02-13 22:00:00,1.398,1.235
4977,16-02-13 23:00:00,1.398,1.208
4978,16-02-14 00:00:00,1.398,1.208
4979,16-02-14 01:00:00,1.398,1.208
4980,16-02-14 02:00:00,1.398,1.208
4981,16-02-14 03:00:00,1.398,1.208
4982,16-02-14 04:00:00,1.398,1.208
4983,16-02-14 05:00:00,1.398,1.208
4984,16-02-14 06:00:00,1.398,1.208
4985,16-02-14 07:00:00,1.398,1.208
4986,16-02-14 08:00:00,1.398,1.208
4987,16-02-14 09:00:00,1.398,1.208
4988,16-02-14 10:00:00,1.398,1.208
4989,16-02-14 11:00:00,1.398,1.208
4990,16-02-14 12:00:00,1.398,1.208
4991,16-02-14 13:00:00,1.398,1.208
4992,16-02-14 14:00:00,1.398,1.208
4993,16-02-14 15:00:00,1.398,1.208
4994,16-02-14 16:00:00,1.398,1.208
4995,16-02-14 17:00:00,1.398,1.208
4996,16-02-14 18:00:00,1.398,1.208
4997,16-02-14 19:00:00,1.371,1.208
4998,16-02-14 20:00:00,1.371,1.208
4999,16-02-14 21:00:00,1.371,1.208
5000,16-02-14 22:00:00,1.371,1.208
5001,16-02-14 23:00:00,1.371,1.208
5002,16-02-15 00:00:00,1.371,1.208
5003,16-02-15 01:00:00,1.371,1.208
5004,16-02-15 02:00:00,1.371,1.208
5005,16-02-15 03:00:00,1.371,1.208
5006,16-02-15 04:00:00,1.371,1.208
5007,16-02-15 05:00:00,1.371,1.208
5008,16-02-15 06:00:00,1.371,1.208
5009,16-02-15 07:00:00,1.371,1.208
5010,16-02-15 08:00:00,1.371,1.208
5011,16-02-15 09:00:00,1.371,1.208
5012,16-02-15 10:00:00,1.371,1.208
5013,16-02-15 11:00:00,1.371,1.208
5014,16-02-15 12:00:00,1.371,1.208
5015,16-02-15 13:00:00,1.371,1.208
5016,16-02-15 14:00:00,1.371,1.180
5017,16-02-15 15:00:00,1.371,1.208
5018,16-02-15 16:00:00,1.344,1.180
5019,16-02-15 17:00:00,1.344,1.180
5020,16-02-15 18:00:00,1.344,1.180
5021,16-02-15 19:00:00,1.344,1.180
5022,16-02-15 20:00:00,1.344,1.180
5023,16-02-15 21:00:00,1.344,1.180
5024,16-02-15 22:00:00,1.344,1.180
5025,16-02-15 23:00:00,1.344,1.180
5026,16-02-16 00:00:00,1.344,1.180
5027,16-02-16 01:00:00,1.344,1.180
5028,16-02-16 02:00:00,1.344,1.180
5029,16-02-16 03:00:00,1.344,1.180
5030,16-02-16 04:00:00,1.344,1.180
5031,16-02-16 05:00:00,1.344,1.180
5032,16-02-16 06:00:00,1.344,1.180
5033,16-02-16 07:00:00,1.344,1.180
5034,16-02-16 08:00:00,1.344,1.180
5035,16-02-16 09:00:00,1.344,1.180
5036,16-02-16 10:00:00,1.344,1.180
5037,16-02-16 11:00:00,1.344,1.180
5038,16-02-16 12:00:00,1.344,1.180
5039,16-02-16 13:00:00,1.344,1.180
5040,16-02-16 14:00:00,1.344,1.180
5041,16-02-16 15:00:00,1.344,1.180
5042,16-02-16 16:00:00,1.344,1.180
5043,16-02-16 17:00:00,1.344,1.180
5044,16-02-16 18:00:00,1.344,1.180
5045,16-02-16 19:00:00,1.344,1.180
5046,16-02-16 20:00:00,1.317,1.180
5047,16-02-16 21:00:00,1.344,1.180
5048,16-02-16 22:00:00,1.317,1.180
5049,16-02-16 23:00:00,1.317,1.180
5050,16-02-17 00:00:00,1.317,1.180
5051,16-02-17 01:00:00,1.317,1.180
5052,16-02-17 02:00:00,1.317,1.180
5053,16-02-17 03:00:00,1.317,1.180
5054,16-02-17 04:00:00,1.317,1.180
5055,16-02-17 05:00:00,1.317,1.153
5056,16-02-17 06:00:00,1.317,1.180
5057,16-02-17 07:00:00,1.317,1.153
5058,16-02-17 08:00:00,1.317,1.153
5059,16-02-17 09:00:00,1.317,1.153
5060,16-02-17 10:00:00,1.317,1.153
5061,16-02-17 11:00:00,1.317,1.153
5062,16-02-17 12:00:00,1.317,1.153
5063,16-02-17 13:00:00,1.317,1.153
5064,16-02-17 14:00:00,1.317,1.153
5065,16-02-17 15:00:00,1.317,1.153
5066,16-02-17 16:00:00,1.317,1.153
5067,16-02-17 17:00:00,1.317,1.153
5068,16-02-17 18:00:00,1.317,1.153
5069,16-02-17 19:00:00,1.317,1.153
5070,16-02-17 20:00:00,1.317,1.153
5071,16-02-17 21:00:00,1.317,1.153
5072,16-02-17 22:00:00,1.317,1.153
5073,16-02-17 23:00:00,1.317,1.153
5074,16-02-18 00:00:00,1.317,1.153
5075,16-02-18 01:00:00,1.317,1.153
5076,16-02-18 02:00:00,1.317,1.153
5077,16-02-18 03:00:00,1.317,1.153
5078,16-02-18 04:00:00,1.289,1.153
5079,16-02-18 05:00:00,1.289,1.153
5080,16-02-18 06:00:00,1.289,1.153
5081,16-02-18 07:00:00,1.289,1.153
5082,16-02-18 08:00:00,1.317,1.153
5083,16-02-18 09:00:00,1.289,1.153
5084,16-02-18 10:00:00,1.289,1.153
5085,16-02-18 11:00:00,1.289,1.153
5086,16-02-18 12:00:00,1.317,1.153
5087,16-02-18 13:00:00,1.289,1.153
5088,16-02-18 14:00:00,1.317,1.153
5089,16-02-18 15:00:00,1.317,1.153
5090,16-02-18 16:00:00,1.317,1.153
5091,16-02-18 17:00:00,1.289,1.153
5092,16-02-18 18:00:00,1.289,1.153
5093,16-02-18 19:00:00,1.289,1.153
5094,16-02-18 20:00:00,1.289,1.153
5095,16-02-18 21:00:00,1.289,1.153
5096,16-02-18 22:00:00,1.289,1.153
5097,16-02-18 23:00:00,1.289,1.153
5098,16-02-19 00:00:00,1.289,1.153
5099,16-02-19 01:00:00,1.289,1.153
5100,16-02-19 02:00:00,1.289,1.153
5101,16-02-19 03:00:00,1.289,1.153
5102,16-02-19 04:00:00,1.289,1.153
5103,16-02-19 05:00:00,1.289,1.153
5104,16-02-19 06:00:00,1.289,1.153
5105,16-02-19 07:00:00,1.289,1.153
5106,16-02-19 08:00:00,1.289,1.153
5107,16-02-19 09:00:00,1.289,1.153
5108,16-02-19 10:00:00,1.289,1.153
5109,16-02-19 11:00:00,1.289,1.153
5110,16-02-19 12:00:00,1.289,1.153
5111,16-02-19 13:00:00,1.289,1.153
5112,16-02-19 14:00:00,1.289,1.153
5113,16-02-19 15:00:00,1.289,1.153
5114,16-02-19 16:00:00,1.289,1.153
5115,16-02-19 17:00:00,1.289,1.153
5116,16-02-19 18:00:00,1.289,1.153
5117,16-02-19 19:00:00,1.289,1.153
5118,16-02-19 20:00:00,1.289,1.153
5119,16-02-19 21:00:00,1.289,1.153
5120,16-02-19 22:00:00,1.289,1.153
5121,16-02-19 23:00:00,1.289,1.153
5122,16-02-20 00:00:00,1.289,1.153
5123,16-02-20 01:00:00,1.289,1.153
5124,16-02-20 02:00:00,1.262,1.153
5125,16-02-20 03:00:00,1.235,1.126
5126,16-02-20 04:00:00,1.235,1.099
5127,16-02-20 05:00:00,1.289,1.099
5128,16-02-20 06:00:00,1.344,1.099
5129,16-02-20 07:00:00,1.344,1.126
5130,16-02-20 08:00:00,1.344,1.153
5131,16-02-20 09:00:00,1.344,1.153
5132,16-02-20 10:00:00,1.344,1.153
5133,16-02-20 11:00:00,1.344,1.153
5134,16-02-20 12:00:00,1.371,1.153
5135,16-02-20 13:00:00,1.344,1.153
5136,16-02-20 14:00:00,1.344,1.153
5137,16-02-20 15:00:00,1.344,1.153
5138,16-02-20 16:00:00,1.317,1.126
5139,16-02-20 17:00:00,1.317,1.126
5140,16-02-20 18:00:00,1.289,1.099
5141,16-02-20 19:00:00,1.289,1.099
5142,16-02-20 20:00:00,1.289,1.099
5143,16-02-20 21:00:00,1.289,1.099
5144,16-02-20 22:00:00,1.289,1.099
5145,16-02-20 23:00:00,1.289,1.099
5146,16-02-21 00:00:00,1.289,1.099
5147,16-02-21 01:00:00,1.289,1.099
5148,16-02-21 02:00:00,1.289,1.099
5149,16-02-21 03:00:00,1.289,1.099
5150,16-02-21 04:00:00,1.289,1.099
5151,16-02-21 05:00:00,1.289,1.099
5152,16-02-21 06:00:00,1.262,1.099
5153,16-02-21 07:00:00,1.262,1.071
5154,16-02-21 08:00:00,1.262,1.071
5155,16-02-21 09:00:00,1.262,1.071
5156,16-02-21 10:00:00,1.262,1.071
5157,16-02-21 11:00:00,1.262,1.071
5158,16-02-21 12:00:00,1.262,1.071
5159,16-02-21 13:00:00,1.262,1.071
5160,16-02-21 14:00:00,1.262,1.071
5161,16-02-21 15:00:00,1.262,1.071
5162,16-02-21 16:00:00,1.262,1.071
5163,16-02-21 17:00:00,1.235,1.071
5164,16-02-21 18:00:00,1.235,1.071
5165,16-02-21 19:00:00,1.235,1.071
5166,16-02-21 20:00:00,1.235,1.071
5167,16-02-21 21:00:00,1.235,1.071
5168,16-02-21 22:00:00,1.235,1.071
5169,16-02-21 23:00:00,1.235,1.071
5170,16-02-22 00:00:00,1.235,1.071
5171,16-02-22 01:00:00,1.235,1.071
5172,16-02-22 02:00:00,1.235,1.071
5173,16-02-22 03:00:00,1.235,1.071
5174,16-02-22 04:00:00,1.235,1.071
5175,16-02-22 05:00:00,1.235,1.071
5176,16-02-22 06:00:00,1.235,1.071
5177,16-02-22 07:00:00,1.235,1.071
5178,16-02-22 08:00:00,1.235,1.044
5179,16-02-22 09:00:00,1.235,1.044
5180,16-02-22 10:00:00,1.235,1.044
5181,16-02-22 11:00:00,1.235,1.044
5182,16-02-22 12:00:00,1.208,1.044
5183,16-02-22 13:00:00,1.208,1.044
5184,16-02-22 14:00:00,1.208,1.044
5185,16-02-22 15:00:00,1.208,1.044
5186,16-02-22 16:00:00,1.208,1.044
5187,16-02-22 17:00:00,1.208,1.044
5188,16-02-22 18:00:00,1.208,1.044
5189,16-02-22 19:00:00,1.208,1.071
5190,16-02-22 20:00:00,1.208,1.071
5191,16-02-22 21:00:00,1.208,1.071
5192,16-02-22 22:00:00,1.208,1.071
5193,16-02-22 23:00:00,1.208,1.071
5194,16-02-23 00:00:00,1.208,1.071
5195,16-02-23 01:00:00,1.208,1.071
5196,16-02-23 02:00:00,1.208,1.044
5197,16-02-23 03:00:00,1.208,1.044
5198,16-02-23 04:00:00,1.208,1.044
5199,16-02-23 05:00:00,1.208,1.044
5200,16-02-23 06:00:00,1.208,1.044
5201,16-02-23 07:00:00,1.180,1.044
5202,16-02-23 08:00:00,1.180,1.017
5203,16-02-23 09:00:00,1.180,1.017
5204,16-02-23 10:00:00,1.153,0.989
5205,16-02-23 11:00:00,1.126,0.989
5206,16-02-23 12:00:00,1.099,0.962
5207,16-02-23 13:00:00,1.099,0.962
5208,16-02-23 14:00:00,1.099,0.934
5209,16-02-23 15:00:00,1.099,0.962
5210,16-02-23 16:00:00,1.099,0.962
5211,16-02-23 17:00:00,1.099,0.962
5212,16-02-23 18:00:00,1.099,0.962
5213,16-02-23 19:00:00,1.099,0.989
5214,16-02-23 20:00:00,1.099,0.989
5215,16-02-23 21:00:00,1.099,0.989
5216,16-02-23 22:00:00,1.099,0.989
5217,16-02-23 23:00:00,1.099,0.989
5218,16-02-24 00:00:00,1.099,0.989
5219,16-02-24 01:00:00,1.099,0.989
5220,16-02-24 02:00:00,1.099,0.989
5221,16-02-24 03:00:00,1.099,0.989
5222,16-02-24 04:00:00,1.099,0.989
5223,16-02-24 05:00:00,1.099,0.989
5224,16-02-24 06:00:00,1.099,0.989
5225,16-02-24 07:00:00,1.099,0.989
5226,16-02-24 08:00:00,1.099,0.989
5227,16-02-24 09:00:00,1.099,0.989
5228,16-02-24 10:00:00,1.099,0.989
5229,16-02-24 11:00:00,1.099,0.989
5230,16-02-24 12:00:00,1.099,0.962
5231,16-02-24 13:00:00,1.099,0.962
5232,16-02-24 14:00:00,1.099,0.962
5233,16-02-24 15:00:00,1.071,0.934
5234,16-02-24 16:00:00,1.099,0.934
5235,16-02-24 17:00:00,1.153,0.934
5236,16-02-24 18:00:00,1.180,0.962
5237,16-02-24 19:00:00,1.235,1.017
5238,16-02-24 20:00:00,1.180,1.017
5239,16-02-24 21:00:00,1.153,0.989
5240,16-02-24 22:00:00,1.126,0.962
5241,16-02-24 23:00:00,1.126,0.934
5242,16-02-25 00:00:00,1.126,0.934
5243,16-02-25 01:00:00,1.099,0.934
5244,16-02-25 02:00:00,1.099,0.907
5245,16-02-25 03:00:00,1.071,0.880
5246,16-02-25 04:00:00,1.044,0.880
5247,16-02-25 05:00:00,1.044,0.852
5248,16-02-25 06:00:00,1.017,0.825
5249,16-02-25 07:00:00,1.017,0.825
5250,16-02-25 08:00:00,1.044,0.852
5251,16-02-25 09:00:00,1.044,0.852
5252,16-02-25 10:00:00,1.044,0.880
5253,16-02-25 11:00:00,1.071,0.880
5254,16-02-25 12:00:00,1.071,0.907
5255,16-02-25 13:00:00,1.071,0.907
5256,16-02-25 14:00:00,1.071,0.934
5257,16-02-25 15:00:00,1.099,0.934
5258,16-02-25 16:00:00,1.099,0.934
5259,16-02-25 17:00:00,1.099,0.934
5260,16-02-25 18:00:00,1.099,0.934
5261,16-02-25 19:00:00,1.099,0.962
5262,16-02-25 20:00:00,1.099,0.962
5263,16-02-25 21:00:00,1.099,0.962
5264,16-02-25 22:00:00,1.099,0.962
5265,16-02-25 23:00:00,1.099,0.962
5266,16-02-26 00:00:00,1.099,0.962
5267,16-02-26 01:00:00,1.099,0.962
5268,16-02-26 02:00:00,1.099,0.962
5269,16-02-26 03:00:00,1.099,0.962
5270,16-02-26 04:00:00,1.099,0.962
5271,16-02-26 05:00:00,1.099,0.962
5272,16-02-26 06:00:00,1.099,0.962
5273,16-02-26 07:00:00,1.099,0.962
5274,16-02-26 08:00:00,1.099,0.962
5275,16-02-26 09:00:00,1.099,0.962
5276,16-02-26 10:00:00,1.099,0.962
5277,16-02-26 11:00:00,1.099,0.962
5278,16-02-26 12:00:00,1.099,0.962
5279,16-02-26 13:00:00,1.099,0.962
5280,16-02-26 14:00:00,1.099,0.962
5281,16-02-26 15:00:00,1.099,0.962
5282,16-02-26 16:00:00,1.099,0.962
5283,16-02-26 17:00:00,1.126,0.989
5284,16-02-26 18:00:00,1.126,0.989
5285,16-02-26 19:00:00,1.126,0.989
5286,16-02-26 20:00:00,1.126,0.989
5287,16-02-26 21:00:00,1.126,0.989
5288,16-02-26 22:00:00,1.126,0.989
5289,16-02-26 23:00:00,1.126,0.989
5290,16-02-27 00:00:00,1.126,0.989
5291,16-02-27 01:00:00,1.099,0.989
5292,16-02-27 02:00:00,1.099,0.989
5293,16-02-27 03:00:00,1.099,0.962
5294,16-02-27 04:00:00,1.099,0.962
5295,16-02-27 05:00:00,1.071,0.962
5296,16-02-27 06:00:00,1.071,0.962
5297,16-02-27 07:00:00,1.071,0.934
5298,16-02-27 08:00:00,1.044,0.934
5299,16-02-27 09:00:00,1.044,0.934
5300,16-02-27 10:00:00,1.044,0.934
5301,16-02-27 11:00:00,1.044,0.934
5302,16-02-27 12:00:00,1.044,0.934
5303,16-02-27 13:00:00,1.044,0.934
5304,16-02-27 14:00:00,1.044,0.934
5305,16-02-27 15:00:00,1.044,0.934
5306,16-02-27 16:00:00,1.044,0.934
5307,16-02-27 17:00:00,1.044,0.934
5308,16-02-27 18:00:00,1.044,0.962
5309,16-02-27 19:00:00,1.071,0.962
5310,16-02-27 20:00:00,1.071,0.962
5311,16-02-27 21:00:00,1.071,0.962
5312,16-02-27 22:00:00,1.071,0.962
5313,16-02-27 23:00:00,1.071,0.962
5314,16-02-28 00:00:00,1.071,0.962
5315,16-02-28 01:00:00,1.071,0.962
5316,16-02-28 02:00:00,1.071,0.962
5317,16-02-28 03:00:00,1.071,0.962
5318,16-02-28 04:00:00,1.071,0.962
5319,16-02-28 05:00:00,1.071,0.962
5320,16-02-28 06:00:00,1.071,0.962
5321,16-02-28 07:00:00,1.071,0.962
5322,16-02-28 08:00:00,1.071,0.962
5323,16-02-28 09:00:00,1.071,0.962
5324,16-02-28 10:00:00,1.071,0.962
5325,16-02-28 11:00:00,1.099,0.989
5326,16-02-28 12:00:00,1.071,0.989
5327,16-02-28 13:00:00,1.044,0.962
5328,16-02-28 14:00:00,1.044,0.962
5329,16-02-28 15:00:00,1.099,0.962
5330,16-02-28 16:00:00,1.071,0.962
5331,16-02-28 17:00:00,1.099,0.989
5332,16-02-28 18:00:00,1.126,1.017
5333,16-02-28 19:00:00,1.153,1.044
5334,16-02-28 20:00:00,1.153,1.071
5335,16-02-28 21:00:00,1.153,1.071
5336,16-02-28 22:00:00,1.153,1.099
5337,16-02-28 23:00:00,1.180,1.099
5338,16-02-29 00:00:00,1.180,1.099
5339,16-02-29 01:00:00,1.208,1.126
5340,16-02-29 02:00:00,1.208,1.153
5341,16-02-29 03:00:00,1.235,1.208
5342,16-02-29 04:00:00,1.262,1.317
5343,16-02-29 05:00:00,1.289,1.398
5344,16-02-29 06:00:00,1.344,1.425
5345,16-02-29 07:00:00,1.317,1.398
5346,16-02-29 08:00:00,1.153,1.317
5347,16-02-29 09:00:00,1.180,1.235
5348,16-02-29 10:00:00,1.235,1.208
5349,16-02-29 11:00:00,1.289,1.208
5350,16-02-29 12:00:00,1.317,1.208
5351,16-02-29 13:00:00,1.317,1.262
5352,16-02-29 14:00:00,1.344,1.344
5353,16-02-29 15:00:00,1.371,1.453
5354,16-02-29 16:00:00,1.398,1.561
5355,16-02-29 17:00:00,1.453,1.643
5356,16-02-29 18:00:00,1.507,1.697
5357,16-02-29 19:00:00,1.534,1.724
5358,16-02-29 20:00:00,1.561,1.697
5359,16-02-29 21:00:00,1.588,1.643
5360,16-02-29 22:00:00,1.588,1.561
5361,16-02-29 23:00:00,1.561,1.507
5362,16-03-01 00:00:00,1.561,1.425
5363,16-03-01 01:00:00,1.534,1.371
5364,16-03-01 02:00:00,1.507,1.317
5365,16-03-01 03:00:00,1.480,1.262
5366,16-03-01 04:00:00,1.425,1.235
5367,16-03-01 05:00:00,1.398,1.208
5368,16-03-01 06:00:00,1.398,1.153
5369,16-03-01 07:00:00,1.344,1.126
5370,16-03-01 08:00:00,1.289,1.099
5371,16-03-01 09:00:00,1.262,1.044
5372,16-03-01 10:00:00,1.235,1.017
5373,16-03-01 11:00:00,1.208,0.989
5374,16-03-01 12:00:00,1.180,0.962
5375,16-03-01 13:00:00,1.153,0.934
5376,16-03-01 14:00:00,1.126,0.907
5377,16-03-01 15:00:00,1.099,0.880
5378,16-03-01 16:00:00,1.071,0.880
5379,16-03-01 17:00:00,1.044,0.852
5380,16-03-01 18:00:00,1.044,0.825
5381,16-03-01 19:00:00,1.017,0.825
5382,16-03-01 20:00:00,1.017,0.797
5383,16-03-01 21:00:00,0.989,0.797
5384,16-03-01 22:00:00,0.989,0.770
5385,16-03-01 23:00:00,0.962,0.770
5386,16-03-02 00:00:00,0.962,0.770
5387,16-03-02 01:00:00,0.962,0.742
5388,16-03-02 02:00:00,0.934,0.742
5389,16-03-02 03:00:00,0.934,0.742
5390,16-03-02 04:00:00,0.934,0.715
5391,16-03-02 05:00:00,0.907,0.715
5392,16-03-02 06:00:00,0.907,0.715
5393,16-03-02 07:00:00,0.907,0.715
5394,16-03-02 08:00:00,0.880,0.715
5395,16-03-02 09:00:00,0.880,0.715
5396,16-03-02 10:00:00,0.880,0.687
5397,16-03-02 11:00:00,0.880,0.687
5398,16-03-02 12:00:00,0.880,0.687
5399,16-03-02 13:00:00,0.852,0.687
5400,16-03-02 14:00:00,0.852,0.660
5401,16-03-02 15:00:00,0.852,0.660
5402,16-03-02 16:00:00,0.852,0.660
5403,16-03-02 17:00:00,0.852,0.660
5404,16-03-02 18:00:00,0.825,0.660
5405,16-03-02 19:00:00,0.825,0.660
5406,16-03-02 20:00:00,0.825,0.660
5407,16-03-02 21:00:00,0.825,0.660
5408,16-03-02 22:00:00,0.825,0.660
5409,16-03-02 23:00:00,0.825,0.660
5410,16-03-03 00:00:00,0.825,0.660
5411,16-03-03 01:00:00,0.825,0.660
5412,16-03-03 02:00:00,0.797,0.660
5413,16-03-03 03:00:00,0.797,0.632
5414,16-03-03 04:00:00,0.797,0.632
5415,16-03-03 05:00:00,0.797,0.632
5416,16-03-03 06:00:00,0.797,0.632
5417,16-03-03 07:00:00,0.797,0.632
5418,16-03-03 08:00:00,0.797,0.632
5419,16-03-03 09:00:00,0.797,0.632
5420,16-03-03 10:00:00,0.797,0.632
5421,16-03-03 11:00:00,0.797,0.632
5422,16-03-03 12:00:00,0.797,0.632
5423,16-03-03 13:00:00,0.797,0.632
5424,16-03-03 14:00:00,0.770,0.632
5425,16-03-03 15:00:00,0.770,0.632
5426,16-03-03 16:00:00,0.770,0.632
5427,16-03-03 17:00:00,0.770,0.632
5428,16-03-03 18:00:00,0.770,0.632
5429,16-03-03 19:00:00,0.770,0.632
5430,16-03-03 20:00:00,0.770,0.632
5431,16-03-03 21:00:00,0.770,0.632
5432,16-03-03 22:00:00,0.770,0.632
5433,16-03-03 23:00:00,0.770,0.605
5434,16-03-04 00:00:00,0.770,0.605
5435,16-03-04 01:00:00,0.770,0.605
5436,16-03-04 02:00:00,0.770,0.605
5437,16-03-04 03:00:00,0.770,0.605
5438,16-03-04 04:00:00,0.770,0.605
5439,16-03-04 05:00:00,0.770,0.605
5440,16-03-04 06:00:00,0.770,0.605
5441,16-03-04 07:00:00,0.770,0.605
5442,16-03-04 08:00:00,0.770,0.605
5443,16-03-04 09:00:00,0.770,0.605
5444,16-03-04 10:00:00,0.770,0.605
5445,16-03-04 11:00:00,0.770,0.605
5446,16-03-04 12:00:00,0.770,0.605
5447,16-03-04 13:00:00,0.770,0.605
5448,16-03-04 14:00:00,0.770,0.605
5449,16-03-04 15:00:00,0.770,0.605
5450,16-03-04 16:00:00,0.770,0.605
5451,16-03-04 17:00:00,0.770,0.605
5452,16-03-04 18:00:00,0.770,0.605
5453,16-03-04 19:00:00,0.770,0.605
5454,16-03-04 20:00:00,0.770,0.605
